UNIQUE_CODE,FIRST_ORDER_DATE,LATEST_ORDER_DATE,TENURE_IN_COMPLETE_DAYS,STATUS,GMV_10K_LEVEL_VOICE_PLATFORM,CUISINE_TYPE,SERVICE_TYPE,SERVICE_RATE_PERCENT,ORDER_COUNT_VOICE_PLATFORM,ZIP_CODE,BUSINESS_PHONE_COUNT,WEEKLY_SERVICE_HOURS,TOTAL_MISTAKES_COUNT,AVG_CALL_DURATION_SECONDS
TEST##89281,2025-05-14,2025-10-05,144,active,level_1 ($10000 to $19999),chinese_american,full_time,7.59,2070,32065,2,63,22,92
TEST##86917,2024-02-15,2024-12-31,320,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,7144,27529,1,66,25,61
TEST##85236,2023-03-08,2023-04-02,25,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,647,79424,2,,5,69
TEST##86503,2023-11-27,2025-01-31,431,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,3836,72022,1,,2,57
TEST##86553,2023-11-30,2025-10-06,676,active,level_1 ($10000 to $19999),chinese_american,full_time,8,9730,21204,3,65,126,98
TEST##85731,2023-06-30,2023-10-27,119,suspended,level_2 ($20000 to $29999),chinese_american,full_time,7.99,3873,16001,2,,36,113
TEST##85696,2023-06-21,2025-10-05,837,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,10056,45432,1,55,44,70
TEST##86059,2023-09-06,2024-10-31,421,suspended,level_2 ($20000 to $29999),chinese_american,part_time,8.39,16661,06450,1,33,60,87
TEST##87701,2024-09-06,2025-10-06,395,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,6152,52136,1,56,34,72
TEST##86228,2023-10-11,2025-10-06,726,active,level_1 ($10000 to $19999),chinese_american,full_time,8,10910,32780,2,69,110,86
TEST##89107,2025-02-17,2025-10-06,231,active,level_0 ($0 to $9999),chinese_american,full_time,7.59,1413,80112,2,76,29,109
TEST##86582,2023-12-08,2025-10-06,668,active,level_4 ($40000 to $49999),chinese_american,part_time,6.99,25812,23223,1,48,43,73
TEST##85518,2023-04-29,2023-12-24,239,suspended,level_2 ($20000 to $29999),chinese_american,full_time,6.99,5696,44087,2,,33,67
TEST##85279,2023-04-02,2025-10-06,918,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,5581,34103,1,51,20,69
TEST##87063,2024-03-20,2025-09-22,551,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,18215,53538,2,55,39,66
TEST##87932,2024-11-30,2025-02-17,79,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,447,54474,1,,6,68
TEST##86068,2023-09-01,2025-10-06,766,active,level_4 ($40000 to $49999),chinese_american,full_time,8.19,41540,11223,1,63,352,88
TEST##81055,2023-02-28,2025-10-06,951,active,level_2 ($20000 to $29999),chinese_american,full_time,8.59,38737,11375,4,69,299,99
TEST##86255,2023-10-14,2025-10-06,723,active,level_1 ($10000 to $19999),chinese_american,full_time,6.59,22445,11225,2,78,167,91
TEST##85931,2023-10-05,2025-10-05,731,active,level_1 ($10000 to $19999),unknown,full_time,6.99,13350,07621,2,65,154,95
TEST##85216,2023-03-04,2025-10-06,947,active,level_1 ($10000 to $19999),japanese,full_time,6.99,14222,32082,2,62,91,91
TEST##89601,2025-09-05,2025-10-04,29,active,level_0 ($0 to $9999),chinese_american,part_time,6.99,205,40228,2,26,22,69
TEST##87885,2024-10-14,2025-10-06,357,active,level_6 ($60000 to $69999),pizza,full_time,7.99,29546,19131,1,91,103,92
TEST##86095,2023-09-13,2025-10-05,753,active,level_3 ($30000 to $39999),japanese,full_time,6.99,20080,46526,1,62,132,76
TEST##89351,2025-06-25,2025-10-05,102,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,3154,49242,2,58,27,74
TEST##86359,2023-11-08,2025-10-06,698,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,33108,07649,2,65,81,72
TEST##85928,2023-08-21,2023-12-30,131,canceled,level_3 ($30000 to $39999),chinese_american,part_time,7.59,3036,66048,2,,27,99
TEST##87999,2024-12-30,2025-10-06,280,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,3622,46952,1,59,11,82
TEST##87807,2024-10-11,2024-10-14,3,suspended,level_1 ($10000 to $19999),chinese_american,part_time,8.59,36,11735,,,5,90
TEST##86818,2024-01-19,2025-10-06,626,active,level_0 ($0 to $9999),japanese,full_time,6.99,680,24426,1,67,6,67
TEST##86507,2023-11-27,2023-11-28,1,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,15,44060,1,,,87
TEST##89165,2025-03-09,2025-10-04,209,active,level_0 ($0 to $9999),chinese_american,part_time,6.99,1326,27406,2,30,,65
TEST##85828,2023-08-30,2023-12-10,102,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,8,226,01970,3,,,71
TEST##86598,2023-12-22,2024-02-21,61,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,5,11237,1,,,92
TEST##86288,2023-10-27,2023-10-27,0,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,3,94945,1,,,134
TEST##87606,2024-08-20,2024-08-21,1,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,2,98406,1,,,120
TEST##86067,2023-09-13,2023-09-13,0,suspended,level_0 ($0 to $9999),chinese_american,full_time,8.99,4,10464,2,,,91
TEST##85889,2023-08-19,2023-08-24,5,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,7.65,7,18014,2,,,70
TEST##85837,2023-08-01,2023-08-29,28,suspended,level_1 ($10000 to $19999),chinese_japanese,full_time,8.05,166,55420,3,,1,92
TEST##86618,2023-12-29,2024-01-26,28,suspended,level_0 ($0 to $9999),advanced,full_time,8.59,178,19104,1,,1,113
TEST##86392,2023-12-28,2024-05-17,141,suspended,level_0 ($0 to $9999),advanced,part_time,6.99,848,08028,2,,1,80
TEST##87011,2024-03-10,2025-05-12,428,suspended,level_0 ($0 to $9999),japanese,full_time,6.99,1034,36830,1,,1,76
TEST##85205,2023-02-25,2025-10-05,953,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,28889,12764,1,54,117,68
TEST##85738,2023-07-05,2025-10-06,824,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,15715,19701,2,66,134,105
TEST##85088,2023-01-25,2024-09-25,609,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,13018,32277,2,,55,74
TEST##89012,2024-12-23,2025-10-06,287,active,level_8 ($80000 to $89999),chinese_american,full_time,6.99,31116,06473,1,78,104,71
TEST##87958,2024-12-10,2025-10-05,299,active,level_4 ($40000 to $49999),chinese_american,full_time,7.59,9820,34769,2,52,47,96
TEST##85269,2023-03-31,2023-03-31,0,canceled,level_5 ($50000 to $59999),chinese_american,part_time,7.59,45,57701,1,,13,174
TEST##87355,2024-06-28,2024-10-27,121,suspended,level_1 ($10000 to $19999),chinese_american,part_time,7.59,1869,07016,1,,20,104
TEST##85885,2023-08-17,2024-07-26,344,canceled,level_0 ($0 to $9999),chinese_japanese,part_time,7.85,1334,19148,1,,33,34
TEST##89023,2025-01-03,2025-10-05,275,active,level_3 ($30000 to $39999),advanced,full_time,7.59,6670,07417,2,38,27,84
TEST##87219,2024-05-15,2025-10-06,509,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,24244,19963,3,67,26,66
TEST##87277,2024-06-11,2025-10-06,482,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,10593,47441,1,64,22,64
TEST##87783,2024-10-08,2025-10-06,363,active,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,1120,11010,2,75,10,75
TEST##85896,2023-08-15,2025-10-06,783,active,level_2 ($20000 to $29999),chinese_american,full_time,5.5,34015,11435,2,79,190,92
TEST##89072,2025-01-31,2025-10-05,247,active,level_4 ($40000 to $49999),chinese_american,full_time,7.59,5836,33433,1,59,39,126
TEST##86896,2024-02-10,2024-03-07,26,suspended,level_1 ($10000 to $19999),chinese_american,full_time,7.72,414,72058,1,,17,72
TEST##86025,2023-09-18,2023-09-22,4,suspended,level_2 ($20000 to $29999),chinese_american,full_time,8.59,213,33313,2,,12,93
TEST##89663,2025-10-03,2025-10-05,2,active,level_0 ($0 to $9999),chinese_american,full_time,,38,36830,1,63,7,117
TEST##86121,2025-02-07,2025-04-07,59,suspended,level_1 ($10000 to $19999),chinese_american,part_time,7.59,302,07670,2,9,2,92
TEST##85707,2024-01-18,2024-02-03,16,canceled,level_2 ($20000 to $29999),chinese_japanese,full_time,8.45,447,20705,2,,12,81
TEST##86517,2023-11-21,2025-10-06,685,active,level_2 ($20000 to $29999),chinese_american,full_time,7.79,14089,44077,2,78,46,93
TEST##87058,2024-03-25,2024-07-21,118,suspended,level_0 ($0 to $9999),chinese_american,part_time,6.99,609,98118,2,,130,88
TEST##85368,2023-04-29,2025-10-06,891,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,28868,74804,1,82,91,77
TEST##85606,2023-05-30,2025-03-30,670,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,8063,19382,2,,24,60
TEST##86902,2024-02-15,2025-03-01,380,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,1265,80501,1,,12,89
TEST##87579,2024-08-02,2025-10-06,430,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,11684,20912,2,66,60,71
TEST##85159,2023-03-01,2025-10-05,949,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,33754,21042,2,20,60,86
TEST##86839,2024-02-18,2025-10-05,595,active,level_2 ($20000 to $29999),advanced,full_time,7.79,14199,60130,1,60,115,88
TEST##85183,2023-02-26,2025-10-06,953,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,9226,37211,2,28,57,76
TEST##85115,2023-01-29,2023-02-14,16,canceled,level_3 ($30000 to $39999),advanced,full_time,7.99,525,20011,2,,43,136
TEST##87307,2024-06-30,2025-10-06,463,active,level_1 ($10000 to $19999),chinese_american,full_time,7.59,6229,53227,1,51,42,83
TEST##85758,2023-07-12,2025-10-05,816,active,level_1 ($10000 to $19999),unknown,full_time,6.99,14227,62675,2,63,30,67
TEST##89352,2025-07-02,2025-07-31,29,canceled,level_2 ($20000 to $29999),chinese_american,full_time,7.59,595,11720,2,,18,96
TEST##89326,2025-06-17,2025-10-05,110,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,1270,08610,2,62,16,77
TEST##89185,2025-03-18,2025-04-06,19,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,72,77084,1,,4,79
TEST##87073,2024-03-29,2024-10-05,190,canceled,level_0 ($0 to $9999),japanese,part_time,6.99,465,10012,2,,6,70
TEST##85176,2023-02-15,2023-02-22,7,suspended,level_1 ($10000 to $19999),chinese_american,part_time,7.59,24,64155,1,,12,123
TEST##85035,2023-01-12,2023-05-28,136,suspended,level_0 ($0 to $9999),chinese_american,part_time,7.59,437,02135,,,11,94
TEST##89621,2025-09-16,2025-10-05,19,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,185,49068,1,62,7,74
TEST##89577,2025-08-27,2025-08-27,0,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,4,19808,2,63,3,101
TEST##86092,2023-09-12,2023-10-27,45,canceled,level_2 ($20000 to $29999),chinese_american,full_time,6.99,483,34748,1,,2,70
TEST##87105,2024-04-06,2025-10-06,548,active,level_5 ($50000 to $59999),chinese_american,full_time,7.59,21531,84106,2,62,176,109
TEST##85503,2023-04-28,2025-10-06,892,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,14778,06480,2,66,61,64
TEST##85155,2023-02-10,2025-07-04,875,canceled,level_1 ($10000 to $19999),chinese_american,part_time,7.79,12350,06786,2,10,58,94
TEST##86128,2023-09-14,2025-10-06,753,active,level_0 ($0 to $9999),advanced,full_time,8.19,7074,11234,2,77,38,93
TEST##86588,2023-12-12,2025-10-06,664,active,level_0 ($0 to $9999),japanese,full_time,6.99,6333,10314,1,73,30,76
TEST##87588,2024-08-10,2025-10-05,421,active,level_2 ($20000 to $29999),chinese_american,part_time,7.79,10141,15650,2,18,33,96
TEST##87388,2024-07-15,2025-10-05,447,active,level_5 ($50000 to $59999),chinese_american,part_time,8.39,10747,19144,2,40,131,99
TEST##85016,2023-02-17,2024-06-16,485,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6,676,89134,1,,11,106
TEST##86302,2023-11-03,2025-10-05,702,active,level_0 ($0 to $9999),japanese,part_time,7.65,2283,19083,2,15,10,82
TEST##85778,2023-07-13,2025-10-06,816,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,6658,21222,2,66,16,64
TEST##87217,2024-05-20,2024-05-25,5,canceled,level_0 ($0 to $9999),chinese_american,full_time,7.59,59,92507,1,,8,105
TEST##86016,2023-08-25,2023-09-24,30,suspended,level_7 ($70000 to $79999),chinese_american,full_time,6.99,2005,44319,2,,10,61
TEST##87611,2024-08-15,2025-10-06,417,active,level_0 ($0 to $9999),chinese_american,part_time,6.99,785,14226,1,56,4,77
TEST##87683,2024-08-30,2024-09-18,19,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,29,80210,1,,2,114
TEST##86513,2023-11-25,2025-10-06,681,active,level_4 ($40000 to $49999),advanced,full_time,6.99,40600,29169,1,62,173,81
TEST##85197,2023-02-20,2025-10-06,959,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,29049,28358,1,68,113,70
TEST##87259,2024-05-25,2025-10-05,498,active,level_2 ($20000 to $29999),chinese_american,full_time,8.59,13857,23228,2,68,106,109
TEST##86661,2023-12-19,2025-05-27,525,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,2338,84129,1,66,50,101
TEST##86686,2024-01-01,2025-10-06,644,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,37809,32656,2,67,124,75
TEST##85353,2023-05-08,2023-05-31,23,suspended,level_1 ($10000 to $19999),unknown,full_time,7.69,254,22408,1,,75,156
TEST##87269,2024-05-30,2025-10-04,492,active,level_2 ($20000 to $29999),chinese_american,part_time,7.59,2778,62249,2,9,19,94
TEST##89103,2025-02-18,2025-03-19,29,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,106,90048,1,,11,94
TEST##87171,2024-04-29,2025-09-28,517,active,level_4 ($40000 to $49999),chinese_american,part_time,8.39,10087,10701,3,13,88,93
TEST##86037,2023-09-09,2023-12-22,104,suspended,level_7 ($70000 to $79999),chinese_american,full_time,8.19,9166,08854,2,,71,84
TEST##85626,2023-05-31,2025-10-05,858,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,38988,08015,2,63,158,77
TEST##85579,2023-05-22,2023-11-27,189,suspended,level_1 ($10000 to $19999),chinese_american,part_time,5.99,1314,89122,1,,42,121
TEST##86356,2023-11-10,2024-12-31,417,canceled,level_6 ($60000 to $69999),chinese_american,part_time,7.59,416,01001,1,,18,130
TEST##89315,2025-06-09,2025-07-20,41,suspended,level_3 ($30000 to $39999),chinese_american,full_time,6.99,2345,48602,2,78,25,70
TEST##86099,2023-09-18,2024-10-16,394,suspended,level_3 ($30000 to $39999),chinese_american,full_time,6.99,9767,94544,2,65,48,96
TEST##87839,2024-10-27,2024-11-20,24,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,8.09,130,60014,,,3,92
TEST##87028,2024-03-19,2025-10-05,565,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,9330,68788,1,63,9,70
TEST##85825,2023-07-31,2025-09-26,788,active,level_3 ($30000 to $39999),chinese_japanese,part_time,7.65,9015,06066,2,5,42,93
TEST##86308,2023-10-27,2025-10-05,709,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,14035,32082,1,62,127,81
TEST##85281,2023-03-22,2025-01-23,673,suspended,level_2 ($20000 to $29999),chinese_american,part_time,6.99,3375,03106,2,,45,86
TEST##86169,2023-09-26,2025-09-30,735,active,level_2 ($20000 to $29999),chinese_american,part_time,8.59,13009,11216,2,10,81,98
TEST##86763,2024-01-15,2025-10-06,630,active,level_1 ($10000 to $19999),chinese_american,full_time,8.19,14416,10024,2,76,72,103
TEST##87727,2024-09-18,2025-10-05,382,active,level_1 ($10000 to $19999),advanced,full_time,6.99,3859,01950,2,68,23,82
TEST##86226,2023-10-06,2025-09-16,711,active,level_3 ($30000 to $39999),chinese_american,part_time,7.99,8866,10705,2,,50,92
TEST##86233,2023-10-09,2025-02-18,498,canceled,level_1 ($10000 to $19999),chinese_american,part_time,6.99,11091,19975,2,45,14,69
TEST##85656,2023-06-18,2023-11-25,160,suspended,level_1 ($10000 to $19999),chinese_japanese,full_time,8,2374,32225,2,,13,95
TEST##85821,2023-07-25,2023-11-30,128,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1220,80224,3,,21,101
TEST##85061,2023-01-20,2023-02-12,23,suspended,level_2 ($20000 to $29999),advanced,part_time,7.69,145,90504,2,,10,127
TEST##86652,2023-12-19,2025-10-06,657,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,8880,10591,2,18,41,76
TEST##85868,2023-08-17,2025-10-05,780,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,7297,14615,2,68,25,63
TEST##85706,2023-07-15,2025-10-06,814,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,12560,53188,1,61,32,75
TEST##86919,2024-02-14,2024-02-17,3,suspended,level_2 ($20000 to $29999),chinese_american,full_time,8.59,198,11373,2,,25,91
TEST##89655,2025-10-01,2025-10-05,4,active,level_2 ($20000 to $29999),chinese_american,full_time,,140,06096,2,63,11,72
TEST##85111,2023-01-27,2024-04-05,434,canceled,level_2 ($20000 to $29999),chinese_american,part_time,6.99,2935,18088,1,,12,68
TEST##89288,2025-05-17,2025-10-05,141,active,level_1 ($10000 to $19999),japanese,full_time,6.99,1924,29690,1,62,14,74
TEST##87808,2024-10-12,2025-03-09,148,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,828,11237,1,,5,77
TEST##86813,2024-01-23,2024-04-28,96,canceled,level_4 ($40000 to $49999),chinese_american,full_time,7.99,4836,33351,2,,30,107
TEST##89529,2025-08-09,2025-10-04,56,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,1375,44052,2,61,40,77
TEST##85681,2023-06-20,2025-10-05,838,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,13680,01830,2,61,467,114
TEST##86983,2024-02-26,2024-05-06,70,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1104,39837,1,,29,78
TEST##86805,2024-01-18,2025-06-14,513,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,4087,75048,2,,25,74
TEST##86539,2023-11-30,2025-10-05,675,active,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,4725,44805,1,57,22,85
TEST##85208,2023-03-05,2023-03-05,0,canceled,level_1 ($10000 to $19999),chinese_japanese,full_time,,15,21001,2,,7,211
TEST##87116,2024-04-11,2024-06-06,56,canceled,level_1 ($10000 to $19999),chinese_american,part_time,8,621,32216,2,,11,105
TEST##87509,2024-08-01,2024-08-30,29,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,118,44460,1,,6,95
TEST##89379,2025-07-15,2025-10-06,83,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,3131,29301,1,73,18,69
TEST##86388,2023-11-29,2023-12-02,3,canceled,level_0 ($0 to $9999),advanced,full_time,8.49,31,11354,1,,3,113
TEST##89066,2025-02-04,2025-04-17,72,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,206,78666,1,51,,70
TEST##86988,2024-03-08,2024-10-30,236,pause,level_0 ($0 to $9999),japanese,full_time,6.99,284,49006,1,63,,60
TEST##85071,2023-01-23,2025-10-06,987,active,level_3 ($30000 to $39999),chinese_american,full_time,8.19,36419,10710,2,66,288,96
TEST##85207,2023-02-25,2025-10-06,954,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,15902,32209,2,63,106,84
TEST##87265,2024-05-26,2025-10-05,497,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,17173,43160,1,30,10,66
TEST##85675,2023-06-15,2025-10-06,844,active,level_2 ($20000 to $29999),chinese_american,part_time,7.79,19211,06705,1,64,130,100
TEST##87057,2024-03-19,2025-01-24,311,canceled,level_3 ($30000 to $39999),chinese_american,part_time,8.39,10788,07047,2,,48,98
TEST##86851,2024-01-26,2025-10-05,618,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,37307,32750,2,69,125,77
TEST##86396,2023-11-22,2025-09-28,676,active,level_1 ($10000 to $19999),unknown,part_time,8.39,5211,07036,2,34,137,87
TEST##85601,2023-05-31,2025-10-06,859,active,level_1 ($10000 to $19999),chinese_japanese,full_time,6.99,16457,10451,3,77,132,88
TEST##87381,2024-07-12,2025-10-06,451,active,level_0 ($0 to $9999),japanese,full_time,6.99,1162,34222,1,59,12,83
TEST##89635,2025-09-25,2025-10-06,11,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,248,07712,2,30,16,105
TEST##87231,2024-05-13,2025-10-06,511,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,16581,27886,1,62,40,57
TEST##86702,2023-12-26,2024-01-12,17,suspended,level_3 ($30000 to $39999),chinese_american,full_time,8.39,780,19135,2,,15,96
TEST##86889,2024-03-04,2024-09-30,210,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,646,78229,1,,41,93
TEST##89056,2025-01-23,2025-10-06,256,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,7138,62521,2,27,18,75
TEST##87923,2024-11-27,2024-12-01,4,canceled,level_1 ($10000 to $19999),chinese_japanese,full_time,7.69,30,33462,2,,3,87
TEST##86608,2023-12-12,2024-08-28,260,canceled,level_0 ($0 to $9999),chinese_american,part_time,7.79,1231,52001,3,,13,101
TEST##87398,2024-07-20,2025-10-06,443,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,3818,30101,2,67,9,76
